Liczba,Tweet,Label,,,
1181,Państwo Pietrzyk w Charsznicy uprawiają i przetwarzają kapusta i ogórki. W gospodarstwie prowadzona jest jeszcze uprawa zboża. To ostatni dzień PSR2020. Skorzystaj z samospisu! Nie zwlekaj!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało,0.0,,,
1182,"Dostępne dane wskazują, że ryzyko dla biznesu tworzone przez przepisy prawa rośnie i rośnie - alarmuje Paweł Dobrowolski  prawo biznes GUS   ",0.0,,,
1183,Prezes  bierze udział w  panelu wirtualnej konferencji Lessons Learned from COVID-19 Short-term Data Requirements for Long-term Decision-making zorganizowanej przez niemiecką prezydencję  i .   GUS statystyki,0.0,,,
1184,UWAGA!  Powszechny Spis Rolny trwa do 3⃣0⃣ listopada 2020!    Ważne informacje dla niespisanych jeszcze rolników na stronie     GUS statystyki LiczySięRolnictwo PSR2020,0.0,,,
1185,"Sektorem gospodarki, który miał największy udział w zużyciu bezpośrednim energii był przemysł (34,6%).  Zachęcamy do zapoznania się z całością publikacji:    GUS statystyki energia   ",0.0,,,
1186,"W najwyżej położonej wsi w Polsce, w Zębie, Państwo Bobakowie prowadzą rodzinne, ekologiczne gospodarstwo. Hodują BydłoMleczne, opasy, owce i wyrabiają sery. Nie zapomnij o samospisie w PSR2020!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1187," Ś ł – czy wiesz, co się pod nim kryje i na jakim poziomie jest generowany w Polsce i na świecie?    Jeśli nie, dowiesz się tego z nowego rozdziału  Planeta RaportSDG.     Zapraszamy na     GUS statystyki SDG Cel12  ",0.0,,,
1188,PSR2020 dobiega końca. Dla Pani Renaty Kaczkowskiej z GUS jest to 4 SpisRolny. W pierwszym brała udział jako rachmistrz. Posłuchaj wg jakich zasad przeprowadzamy spis rolny. Nie zapomnij o samospisie!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało,0.0,,,
1189,„Statystyka europejska  powinna uczynić innowacje jednym ze stałych elementów strategicznej dyskusji” - powiedział Prezes  na wirtualnym spotkaniu szefów europejskich urzędów statystycznych zorganizowanym przez  i .  GUS statystyki,0.0,,,
1190,W Radzimowicach Pan Wiktor Urbańczyk i Pani Władysława Gil w jednym gospodarstwie uprawiają i przerabiają orkisz oraz prowadzą działalność kulturalną. Skorzystaj z samospisu! PSR2020 trwa do 30.11 br.  GUS statystyki SpiszmySięJakNaRolnikówPrzystało,0.0,,,
1191,"Spośród przedsiębiorstw niefinansowych, deklarujących rozpoczęcie działalności w 2019 r., do roku 2020 aktywne pozostały 193 173 jednostki (tj. 69,3%).      GUS statystyki przedsiębiorstwa  ",0.0,,,
1192,"W roku akademickim 2019/20 odnotowano wzrost liczby studentów cudzoziemców o 5,0% w stosunku do poprzedniego roku akademickiego do poziomu 82,2 tys. osób.     GUS statystyki edukacja SzkolnictwoWyższe uczelnia student PublikacjeGUS   ",0.0,,,
1193,"Państwo Jantos w Kujałowicach Dolnych prowadzą rodzinne gospodarstwo rolne, w którym oprócz hodowli krów uprawia się m. in. zboże i rzepak. Skorzystaj z samospisu! PSR2020 trwa do 30.11 br.  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1194,Dane GUS: Odbicie na rynku praca ominęło młode osoby,0.0,,,
1195,Zasoby wodne na 1 mieszkańca w Polsce są jednymi z najniższych wśród krajów UE. Korzystajmy oszczędnie z tego surowca!   Więcej informacji na ten temat znajdziesz w najnowszym rozdziale RaportSDG    GUS statystyki planeta SDG cel6 woda,0.0,,,
1196,"Konkurs Prezesa GUS dla gmin, na najwyższy odsetek spisanych gospodarstw w samospis.ie.    Na zgłoszenia, na adres Konkurs.gov.pl, czekamy tylko do dziś:)  Szczegóły na    Pamiętajcie - zwycięskie gminy otrzymają wartościowe nagrody.  ",0.0,,,
1197,"W 2019 roku DziałalnośćGospodarcza w Polsce prowadziło 24,2 tys. przedsiębiorstwa z KapitałZagraniczny, a wartość ulokowanego w nich kapitału zagranicznego wyniosła 206,5 mld zł, co oznacza wzrost o 5,2% r/r.     GUS statystyki gospodarka  ",0.0,,,
1198,"  W komunikacie MZ tak, w GUS nie.",0.0,,,
1199,Bezrobocie bez zmian. GUS podał dane za październik. Polska KoronawirusWPolsce coronavirus COVID19 Covid,0.0,,,
1200,"W III kwartale 2020 r. liczba ludności aktywnej zawodowo w wieku 15 lat i więcej wyniosła 17 224 tys. osób, z tego: 16 644 tys. to pracujący i 580 tys. – bezrobotni.      GUS statystyki BAEL DaneWstępne  ",0.0,,,
1201,"W publikacji „Sytuacja społeczno-gospodarcza kraju w październiku 2020 r.” znajdziesz przekrojowe dane społeczno-ekonomiczne, m. in. o RynekPracy, przemysł i ceny.     GUS statystyki Polska gospodarka ceny PublikacjeGUS budownictwo  ",0.0,,,
1202,Dziś udostępniamy  Biuletyn Statystyczny 10/2020. Zapraszamy do zapoznania się z aktualnymi danymi z życia społeczno-gospodarczego Polska.     GUS statystyki PublikacjeGUS RynakPracy ceny ludność gospodarka wynagrodzenia produkcja budownictwo,0.0,,,
1203,"Stopa bezrobocia rejestrowanego w październiku 2020 r. wyniosła 6,1% i była taka sama jak we wrześniu 2020 r.  Więcej w BiuletynStatystyczny Nr 10/2020:    GUS statystyki BezrobocieRejestrowane RynekPracy bezrobocie  ",0.0,,,
1204,"W październiku 2020 r. wyprodukowano 2,5 mln kg płynów i żeli odkażających chroniących przed COVID19, a od marca do października 2020 r. 85,8 mln kg.   Więcej danych:    GUS statystyki przemysł produkcja  ",0.0,,,
1205,"   To są wyliczenia w oparciu dane podawane przez GUS, które nie dość, że są uśredniane dla całego kraju ( a w poszczególnych regionach różnią się horrendalnie) to jeszcze są ""zakłamywane"" dla potrzeb rządu (waloryzacje emerytur itp.) Realnie ta kwota nie przekracza 400 zł.",-1.0,,,
1206,"Już jutro najnowsza część cyfrowego RaportSDG w pięciolecie Agenda2030.    W rozdziale PLANETA znajdziesz informacje nt. zasobów wody, zużycia surowców, klimatu oraz bioróżnorodności ekosystemów wodnych i lądowych.   Sięgnij po    GUS statystyki SDG  ",0.0,,,
1207,"Od 7 lat, w Boryczu, rodzina Państwa Kuboniów zajmuje się hodowlą ślimaki. Jakie są wymagania takiej hodowli? Obejrzyj. PSR2020 trwa do 30.11 br., skorzystaj z samospisu!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1208,"Listopad 2020 r. jest drugim w tym roku miesiącem (po kwietniu), kiedy odnotowano znaczne pogorszenie koniunktury gospodarczej.   Więcej w publikacji GUS:    statystyki budownictwo handel KoniunkturaGospodarcza  ",0.0,,,
1209,"Zboża, kukurydza i rzepak to uprawy Pana Zenona Iwanowskiego ze Staświn. Priorytetem jest rozwój gospodarstwa. PSR2020 trwa do 30.11 br., skorzystaj z samospisu!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1210,Dzisiaj odbyło się trzecie i ostatnie losowanie LoteriaPSR. Dziękujemy za udział w loterii i gratulujemy zwycięzcom wszystkich losowań. PSR2020 trwa do 30.11 br.     GUS statystyki GUS statystyki SpiszmySięJakNaRolnikówPrzystało LiczySięRolnictwo,1.0,,,
1211,"We współczesnym gospodarstwie rolnym obok techniki dużą rolę odgrywa praca biurowa. Pan Ryszard Kansy z Opola uprawia zboża, hoduje TrzodaChlewna i jest tego zdania.  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1212,"Nakłady wewnętrzne poniesione w 2019 roku na działalność B+R w dziedzinie biotechnologii wyniosły 976,8 mln zł, co oznacza wzrost o 6,5% r/r.     GUS statystyki przedsiębiorstwa BadaniaNaukowe biotechnologia innowacje   ",0.0,,,
1213,"‼ To już ostatnia szansa, by wziąć udział w konkurs.ie na gminę o najwyższym odsetku spisanych gospodarstw rolnych w kanale samospis.u.  Gminy mogą przesyłać zgłoszenia do 2⃣5⃣ listopada 2020 r.  ℹ Szczegóły:    GUS statystyki LiczySięRolnictwo PSR  ",0.0,,,
1214,"Według wstępnych danych, od stycznia do października 2020 r. oddano do użytkowania 176,4 tys. mieszkań, tj. o 6,1% więcej niż w tym samym okresie ub. roku.  Więcej:    GUS statystyki mieszkania BudownictwoMieszkaniowe budownictwo domy  ",0.0,,,
1215,"Wynik finansowy ze sprzedaży produktów, towarów i materiałów przedsiębiorstw niefinansowych w okresie styczeń-wrzesień 2020 roku wyniósł 105,5 mld zł (-3,8% r/r).       GUS statystyki PrzedsiębiorstwaNiefinansowe WynikiFinansowe  ",0.0,,,
1216,O szczegółach uprawy i właściwościach zdrowotnych pieczarki - zawierają antyoksydanty - opowiadają Państwo Lizak z Szyku. Od pierwszego logowania masz 2 dni na samospis w PSR2020!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało,0.0,,,
1217,"Wg wstępnych danych, w październiku 2020 r. produkcja budowlano-montażowa była niższa o 5,9% w porównaniu z październikiem 2019 r. i o 0,4% wyższa w stosunku do września 2020 r.      GUS statystyki gospodarka produkcja budownictwo  ",0.0,,,
1218,"Konkurs Prezesa GUS dla gmin, na najwyższy odsetek spisanych gospodarstw w samospis.ie.    Szczegóły na    Zwycięskie gminy otrzymają wartościowe nagrody.   Na zgłoszenia, na adres Konkurs.gov.pl, czekamy do środy, 25 listopada br.:)  ",0.0,,,
1219,"Sprzedaż detaliczna w cenach stałych w październiku 2020 r. była niższa o 2,3% r/r oraz wyższa o 2,1% m/m.     GUS statystyki SprzedażDetaliczna DynamikaCen ceny handel  ",0.0,,,
1220,"W październiku br. ceny skupu podstawowych produktów rolnych spadły o 3,8% r/r. W stosunku do poprzedniego miesiąca wzrosły o 1,4%.     GUS statystyki rolnictwo         ",0.0,,,
1221,To już dzisiaj - ostatnie losowanie loterii PSR. Oglądajcie z nami transmisję live:         GUS statystyki PSR2020 SpiszmySięJakNaRolnikówPrzystało LiczySięRolnictwo,0.0,,,
1222,"Rolniku! To ostatnie godziny, w których możesz wziąć udział w loterii spisowej. Na Wasze zgłoszenia czekamy dzisiaj do godz.23.59! Spisałeś się przez Internet? Nie zwlekaj i weź udział udział w loterii.       GUS statystyki PSR2020 LiczySięRolnictwo",0.0,,,
1223,"Już 23 listopada ostatnie losowanie w loterii spisu rolnego. W loterii mogą wziąć udział rolnicy, którzy spiszą się przez Internet.  Spiszmy się jak na rolników przystało!     GUS statystyki PSR2020",0.0,,,
1224,"Agrokuzyni apelują: Spisz się rolniku! Pamiętaj, że udział w SpisRolny to Twój obowiązek!      GUS statystyki PSR2020 LiczySięRolnictwo",0.0,,,
1225,"Konkurs Prezesa GUS dla gmin, na najwyższy odsetek spisanych gospodarstw w samospis.ie.    Szczegóły na    Na zwycięskie gminy czekają wartościowe nagrody.   Zgłoszenia przesłajcie do 25.11 br. na adres Konkurs.gov.pl  ",0.0,,,
1226,"To już ostatnia szansa, aby wziąć udział w LoteriaPSR. Na Wasze zgłoszenia czekamy do 22 listopada do godz. 23.59. Kody, które brały udział w loterii PSR2020 i dotychczas nie wygrały wezmą udział w ostatnim losowaniu!     GUS statystyki PSR2020",0.0,,,
1227," Rolniku, ważna zmiana! PSR2020 dobiega końca. Od 23 listopada samospis można wypełnić tylko w ciągu 2⃣ dni od pierwszego skutecznego zalogowania do aplikacji. Pamiętaj – powinieneś się spisać do 30 listopada!     GUS statystyki LiczySięRolnictwo  ",0.0,,,
1228,"Najwyższy poziom przeciętnego miesięcznego wynagrodzenia brutto w 2019 r. odnotowano w województwach: mazowieckim (5 942,59 zł), dolnośląskim (5 040,29 zł) i śląskim (4 922,79 zł).     GUS statystyki gospodarka wynagrodzenia  ",0.0,,,
1229,"W listopadzie 2020 r. wskaźnik ogólnego klimatu koniunktury gospodarczej w przetwórstwie przemysłowym (NSA) kształtuje się na poziomie minus 20,5.      GUS statystyki gospodarka produkcja przemysł przetwórstwo KoniunkturaGospodarcza koniunktura  ",0.0,,,
1230,"W październiku 2020 r. produkcja sprzedana przemysłu była wyższa o 1,0% r/r, natomiast w porównaniu z wrześniem br. wzrosła o 3,2%.      GUS statystyki produkcja gospodarka przemysł DynamikaProdukcji  ",0.0,,,
1231,Do LoteriaPSR wystarczyło zgłosić się raz. Jeśli Ci się dotąd nie poszczęściło zgłoszenie automatycznie przeszło do trzeciej tury losowania – 23 listopada br. Zasady konkursu znajdziesz tu     GUS PSR2020 LiczySięRolnictwo samospis,0.0,,,
1232,"Na podstawie danych GUS, ARiMR udostępniła średnie ceny gruntów rolnych obowiązujące od 9 października  2020 r.   ",0.0,,,
1233,"ZATRUDNIENIE W PAŹDZIERNIKU RDR SPADŁO O 1,0 PROC., MDM WZROSŁO 0,1 PROC.   zatrudnienie bezrobocie praca gus ",0.0,,,
1234,"23 listopada odbędzie się ostatnie losowanie LoteriaPSR, weź udział. Jeśli Twój kod zostanie wylosowany jako rezerwowy, nadal masz szansę na nagrodę.  Szczegóły na:     GUS statystyki PSR2020 SpiszmySięJakNaRolnikówPrzystało LiczySięRolnictwo  ",0.0,,,
1235,Polacy są jednym z najbardziej zmotoryzowanych narodów w UE. Ile samochodów jest użytkowanych w  i w jakiej grupie wieku jest ich najwięcej?   Sprawdź w RaportSDG (  w rozdziale Dobrobyt!  GUS statystyki SDG cel11 ZrównoważoneMiasta Agenda2030,0.0,,,
1236,"Instrumenty finansowe badanych przedsiębiorstw niefinansowych w 2019 roku wyniosły w aktywach 477,9 mld zł, a w pasywach 473,8 mld zł.      GUS statystyki InstrumentyFinansowe przedsiębiorstwa finanse   ",0.0,,,
1237,"Ceny produkcji budowlano-montażowej w III kwartale 2020 r. w stosunku do II kwartału 2020 r. wzrosły o 0,6%.     GUS statystyki przemysł produkcja ceny  ",0.0,,,
1238,"W ekologicznym gospodarstwie Państwa Kasprowiczów w Siemionkach prowadzona jest uprawa owsa bezglutenowego, żyto odmiany krzyca, gryka i orkisz. Całość uzupełnia hodowla BydłoMięsne.  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1239,"Na koniec 2018 roku, w sektorze non-profit zatrudnionych było 176,6 tys. pracowników etatowych, co stanowiło o 12,7% więcej niż w 2014 roku.  Więcej szczegółów uzyskasz tutaj:    GUS statystyki MRiPS NGO 3sektor EkonomiaSpołeczna praca  ",0.0,,,
1240,"O celach i znaczeniu PSR2020 mówi dr Dominik Rozkrut, PrezesGUS. SpisRolny i badania rolnicze są ważnym elementem systemu informacyjnego, umożliwiającego obserwację zmian i tendencji zachodzących w polskim rolnictwie.  GUS statystyki   ",0.0,,,
1241,"Zgodnie z wynikami opracowanego szacunku, w końcu 2019 r. poza granicami Polski przebywało czasowo około 2415 tys. stałych mieszkańców, tj. o 40 tys. (1,6%) mniej niż w 2018 r.     GUS statystyki migracje ludność emigracja demografia  ",0.0,,,
1242,"W październiku 2020 r. przeciętne zatrudnienie w sektorze przedsiębiorstw wyniosło 6318,3 tys. (-1,0% r/r), natomiast przeciętne miesięczne wynagrodzenie brutto – 5458,88 zł (+4,7% r/r).     GUS statystyki przedsiębiorstwa  ",0.0,,,
1243,"W listopadzie 2020 r. bieżący wskaźnik ufności konsumenckiej (BWUK) osiągnął wartość -29,2 (spadek o 9,2 p. proc. m/m i spadek o 35,9 p. proc. r/r).      GUS statystyki KoniunkturaKonsumencka NastrojeKonsumentów koniunktura  ",0.0,,,
1244,"Wartość kosztów ogółem poniesionych przez badane przedsiębiorstwa niefinansowe w I płr. 2020 r. wyniosła 1638,4 mld zł, co oznacza spadek o 4,6% w stosunku do I płr. 2019 r.     GUS statystyki Gospodarka PrzedsiębiorstwaNiefinansowe WynikiFinansowe  ",0.0,,,
1245,Gospodarstwo Pana Tomasza Strubińskiego w Przytarni specjalizuje się w produkcji serów kozich i to w kilku rodzajach. Surowca dostarcza własna hodowla kóz. W PSR2020 spisz się przez Internet!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało,0.0,,,
1246,"W 2019 r. waga kontenerów przeładowanych w Polsce wyniosła 74,3 mln ton i była większa o 22,1% w stosunku do 2017 r. oraz 10,4% r/r.      GUS statystyki transport transportintermodalny przewozyintermodalnewpolsce   ",0.0,,,
1247,GUS informuje o skokowym wzroście liczby zgonów GUS zgony koronawirus Covid,0.0,,,
1248,"Dzisiaj obchodzimy MiędzynarodowyDzieńStudenta. Pomimo wymuszonej pandemią zmiany organizacji nauki, życzymy wszystkim student.om jak najlepszej statystyki ocen.  GUS statystyki edukacja studia EdukacjaWyższa studenci    ",1.0,,,
1249,"Rodzina Państwa Siemieniuków w Sierakowicach prowadzi gospodarstwo rybne, ale zaczęli od posadzenia drzew. Teraz stawy znajdują się w urokliwym otoczeniu. Spisz się przez internet!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1250,"Zachęcamy do udziału w konkursie Prezesa GUS na gminę o najwyższym odsetku spisanych gospodarstw w SpisRolny metodą samospisu.   Na zwycięskie gminy czekają wartościowe nagrody, m. in. komputery i tablety.    szczegóły:    LiczySięRolnictwo PSR2020  ",0.0,,,
1251,"Po zaprzestaniu produkcji mleka, gospodarstwo Państwa Kuźniewskich w Napratach specjalizuje się w uprawie zboże, w szczególności żyto. Gdy rozpoczniesz samospis, masz tylko 5 dni na jego dokończenie!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1252,Kraj | GUS: w październiku duży wzrost liczby zgonów. włączprawdę z TVRepublika,0.0,,,
1253,"Zastanawiasz się, jak wygląda SpisRolny podczas pandemii? Obejrzyj film z udziałem AgroKuzyni, a uzyskasz wszystkie niezbędne informacje.      GUS statystyki LiczySięRolnictwo SpiszmySięJakNaRolnikówPrzystało PSR2020",0.0,,,
1254,"W 2018 r., 9,3 tys. organizacji posiadało status Organizacji Pożytku Publicznego. Wsparło je 768,1 tys. wolontariuszy.  Więcej informacji:    GUS statystyki wolontariat NGO 3sektor SpołeczeństwoObywatelskie NarodowyInstytutWolności PożytekPubliczny  ",0.0,,,
1255,"Hodowla alpaki to nie tylko wełna. W Nowej Hucie, Pani Agnieszka Ksiądzyna i Pan Grzegorz Kuliś prowadzą alpakoterapię dla osób niepełnosprawnych. Do końca PSR2020 pozostały dwa tygodnie.  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
1256,"Przypominamy, że trwa konkursGUS „Statystycznie, najlepszy scenariusz”, kierowany do nauczycieli, którzy pasjonują się statystyką i rolnictwem, ale nie tylko!   Czekają atrakcyjne nagrody!   Regulamin:    GUS statystyki PSR2020 LiczySięRolnictwo  ",0.0,,,
1257,"Pan Jan Freda z córką prowadzą pasiekę w Pszczółkach. Produkują miody: majowy, czerwcowy i lipcowy, a w wolnych chwilach opowiadają o pszczelarstwie maluchom w przedszkolach. Spisz się przez Internet!  GUS statystyki SpiszmySięJakNaRolnikówPrzystało   ",0.0,,,
